id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
579186,GA,INDIVIDUAL,1 year,Compassionate Hearts assisted Living,B,OWN,10-09-2021,15-09-2021,15-04-2021,Charged Off,15-05-2021,744678,other,B5," 60 months",Source Verified,34200,0.1242,133.05,0.1186,6000,18,7438
967930,AZ,INDIVIDUAL,10+ years,,C,OWN,11-10-2021,16-05-2021,13-11-2021,Charged Off,13-12-2021,1065797,other,C2," 60 months",Source Verified,200000,0.0917,368.08,0.1349,16000,41,9193
742923,KY,INDIVIDUAL,7 years,MCCC,C,OWN,11-05-2021,16-05-2021,12-09-2021,Charged Off,12-10-2021,941090,other,C4," 60 months",Source Verified,30000,0.118,132.61,0.1479,5600,9,2117
741301,IL,INDIVIDUAL,7 years,carbondale hospital,D,OWN,11-05-2021,13-10-2021,13-05-2021,Charged Off,13-06-2021,939170,other,D5," 60 months",Source Verified,54996,0.089,120.57,0.1749,4800,23,3086
889794,TX,INDIVIDUAL,6 years,houstons apartment hotline,E,OWN,11-09-2021,12-04-2021,11-11-2021,Charged Off,11-12-2021,1106358,other,E3," 60 months",Source Verified,21456,0.0414,94.22,0.1942,3600,3,299
804073,MN,INDIVIDUAL,6 years,abbeycare inc,G,OWN,11-07-2021,12-04-2021,11-11-2021,Charged Off,11-12-2021,1009899,other,G1," 60 months",Source Verified,17652,0,83.05,0.2211,3000,5,498
668258,OH,INDIVIDUAL,5 years,Self-Employed,B,RENT,11-02-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,854411,other,B2," 60 months",Source Verified,47400,0.101,135.99,0.1,6400,15,3111
594446,NJ,INDIVIDUAL,< 1 year,Avista Healthcare,B,RENT,10-10-2021,14-12-2021,14-06-2021,Charged Off,14-07-2021,763329,other,B2," 60 months",Source Verified,20796,0.1212,83.23,0.1075,3850,26,3704
835682,CT,INDIVIDUAL,< 1 year,CareCentrix,B,RENT,11-08-2021,16-04-2021,13-05-2021,Charged Off,13-06-2021,1045654,other,B5," 60 months",Source Verified,59040,0.2171,249.09,0.1199,11200,40,5230
623299,CA,INDIVIDUAL,< 1 year,Hallmark Personnel,B,RENT,10-12-2021,13-12-2021,13-07-2021,Charged Off,13-08-2021,798812,other,B4," 60 months",Source Verified,70000,0.1181,181.63,0.0999,12000,15,5889
883827,PA,INDIVIDUAL,4 years,Fresinius Medical Care,C,RENT,11-10-2021,16-05-2021,15-05-2021,Charged Off,15-06-2021,1099110,other,C2," 60 months",Source Verified,27000,0.0564,210.68,0.1427,9000,10,9059
884963,CO,INDIVIDUAL,4 years,Gigi's Disney Chateau,C,RENT,11-09-2021,15-03-2021,14-10-2021,Charged Off,14-11-2021,1100495,other,C5," 60 months",Source Verified,54996,0.1575,60.75,0.1596,2500,16,2364
1014291,CA,INDIVIDUAL,< 1 year,plan b club,C,RENT,11-11-2021,12-08-2021,12-03-2021,Charged Off,12-04-2021,1241667,other,C3," 60 months",Source Verified,30000,0.1452,219.55,0.1465,9300,14,1187
801412,TX,INDIVIDUAL,1 year,Kaspar Wire Works,D,RENT,11-07-2021,14-10-2021,14-05-2021,Charged Off,14-06-2021,1006985,other,D3," 60 months",Source Verified,23004,0.1878,196.64,0.1649,8000,4,7322
533748,TX,INDIVIDUAL,2 years,Highland,D,RENT,10-06-2021,16-05-2021,11-04-2021,Charged Off,11-05-2021,689898,other,D3," 60 months",Source Verified,200000,0.1129,192.77,0.1558,8000,26,4734
723166,TX,INDIVIDUAL,4 years,us army,D,RENT,11-04-2021,12-10-2021,12-05-2021,Charged Off,12-06-2021,918068,other,D2," 60 months",Source Verified,39996,0.1668,83.1,0.1491,3500,6,1193
1003720,FL,INDIVIDUAL,4 years,Tax Return Center,D,RENT,11-11-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,1230324,other,D3," 60 months",Source Verified,45000,0.0737,100,0.1727,4000,13,827
796137,PA,INDIVIDUAL,< 1 year,Bonte,D,RENT,11-06-2021,12-12-2021,12-07-2021,Charged Off,12-08-2021,1000900,other,D2," 60 months",Source Verified,12000,0,36.47,0.1599,1500,13,1864
712283,TX,INDIVIDUAL,10+ years,Green Mountain Energy,D,RENT,11-03-2021,12-10-2021,12-05-2021,Charged Off,12-06-2021,905354,other,D3," 60 months",Source Verified,69996,0.2361,114.9,0.1528,4800,40,1716
864535,CA,INDIVIDUAL,3 years,RFI COMMUNICATIONS,D,RENT,11-09-2021,16-05-2021,15-12-2021,Charged Off,15-01-2022,1077766,other,D2," 60 months",Source Verified,41548.8,0.0557,291.76,0.1599,12000,10,14830
864185,KY,INDIVIDUAL,6 years,U.S. Army,D,RENT,11-09-2021,14-06-2021,14-02-2021,Charged Off,14-03-2021,1077349,other,D2," 60 months",Source Verified,36000,0.1193,320.93,0.1599,13200,9,10168
849761,PA,INDIVIDUAL,< 1 year,Northern Neck Regional Special Education Program,D,RENT,11-08-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,1061500,other,D4," 60 months",Source Verified,35832,0.0402,99.18,0.1689,4000,19,3259
775634,WI,INDIVIDUAL,1 year,Schneider Finance,D,RENT,11-06-2021,13-03-2021,12-11-2021,Charged Off,12-12-2021,977901,other,D4," 60 months",Source Verified,89916,0.2047,520.67,0.1689,21000,18,9306
589452,MD,INDIVIDUAL,2 years,Washington Center For Dentistry,D,RENT,10-09-2021,11-08-2021,11-03-2021,Charged Off,11-04-2021,757232,other,D2," 60 months",Source Verified,48000,0.1125,239.01,0.1521,10000,11,1619
809235,CA,INDIVIDUAL,8 years,Golden 1 Credit Union,D,RENT,11-07-2021,16-03-2021,15-08-2021,Charged Off,15-09-2021,1016031,other,D2," 60 months",Source Verified,52416,0.1978,136.16,0.1599,5600,13,6891
696639,MI,INDIVIDUAL,< 1 year,Papa Murphys,D,RENT,11-03-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,887823,other,D4," 60 months",Source Verified,12000,0.189,50.68,0.1565,2100,5,856
626989,CA,INDIVIDUAL,10+ years,usmc,D,RENT,10-12-2021,12-01-2021,11-09-2021,Charged Off,11-10-2021,803414,other,D3," 60 months",Source Verified,45000,0.1411,49.78,0.1483,2100,19,515
554767,IL,INDIVIDUAL,3 years,Museum of Contemporary Art,D,RENT,10-08-2021,15-09-2021,15-04-2021,Charged Off,15-05-2021,714562,other,D3," 60 months",Source Verified,41004,0.1893,216.86,0.1558,9000,22,12298
980494,OH,INDIVIDUAL,1 year,Central Ohio Geriatrics,E,RENT,11-10-2021,16-05-2021,12-11-2021,Charged Off,12-12-2021,1203685,other,E4," 60 months",Source Verified,215000,0.1399,423.11,0.1991,16000,21,5517
751654,NY,INDIVIDUAL,10+ years,Elant,E,RENT,11-05-2021,16-05-2021,15-12-2021,Charged Off,15-01-2022,951112,other,E1," 60 months",Source Verified,42000,0.0171,64.11,0.1799,2525,4,3438
1040959,HI,INDIVIDUAL,10+ years,USMC,E,RENT,11-12-2021,13-03-2021,12-11-2021,Charged Off,12-12-2021,1271173,other,E2," 60 months",Source Verified,108000,0.173,207.66,0.1903,8000,23,2505
746531,GA,INDIVIDUAL,2 years,Coumbia Hospitality Management,E,RENT,11-05-2021,14-08-2021,14-04-2021,Charged Off,14-05-2021,945311,other,E4," 60 months",Source Verified,36000,0.051,130.51,0.1929,5000,3,4870
762147,NY,INDIVIDUAL,3 years,Our Lady of Mercy School,E,RENT,11-05-2021,15-07-2021,15-02-2021,Charged Off,15-03-2021,962650,other,E3," 60 months",Source Verified,41004,0.1112,85.23,0.1879,3300,19,3971
717550,PA,INDIVIDUAL,< 1 year,Dicks Sporting Goods,E,RENT,11-04-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,911640,other,E1," 60 months",Source Verified,14004,0.0686,58.88,0.164,2400,4,2563
806164,MO,INDIVIDUAL,2 years,Teresa's Tenderheart Pet Grooming,E,RENT,11-07-2021,12-10-2021,12-06-2021,Charged Off,12-07-2021,1012327,other,E2," 60 months",Source Verified,18996,0.0929,138.28,0.1839,5400,16,1657
798434,NY,INDIVIDUAL,3 years,Medical Evaluation Specialist,E,RENT,11-07-2021,16-04-2021,11-08-2021,Charged Off,11-09-2021,1003556,other,E3," 60 months",Source Verified,35000,0.0727,129.13,0.1879,5000,14,128
985493,CA,INDIVIDUAL,5 years,Best Best & Krieger,E,RENT,11-10-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,1209160,other,E2," 60 months",Source Verified,70596,0.0784,337.45,0.1903,13000,16,12810
869561,OH,INDIVIDUAL,1 year,niederst management company,F,RENT,11-09-2021,12-09-2021,12-04-2021,Charged Off,12-05-2021,1083524,other,F2," 60 months",Source Verified,30000,0.192,383.82,0.2062,14300,5,3446
1002894,CA,INDIVIDUAL,3 years,Prouty Company LLC,G,RENT,11-11-2021,13-05-2021,13-01-2021,Charged Off,13-02-2021,1229179,other,G1," 60 months",Source Verified,60000,0.0136,360.34,0.2274,12850,17,5334
871228,IL,INDIVIDUAL,3 years,AT&T,G,RENT,11-09-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,1085299,other,G3," 60 months",Source Verified,80000,0.0995,539.61,0.2285,19200,20,8518
844784,IL,INDIVIDUAL,10+ years,The Hartford,C,RENT,11-08-2021,13-07-2021,13-02-2021,Charged Off,13-03-2021,1055851,other,C3," 60 months",Source Verified,80004,0.0633,232.64,0.1399,10000,14,4628
775378,CT,INDIVIDUAL,10+ years,city of new haven board of education,D,RENT,11-06-2021,16-04-2021,15-08-2021,Charged Off,15-09-2021,977625,other,D2," 60 months",Source Verified,65004,0.0343,121.57,0.1599,5000,33,6079
778955,FL,INDIVIDUAL,< 1 year,DeAngelo Brothers,E,MORTGAGE,11-06-2021,12-01-2021,11-08-2021,Charged Off,11-09-2021,981610,other,E2," 60 months",Source Verified,50000,0.0761,204.85,0.1839,8000,27,762
620390,LA,INDIVIDUAL,3 years,IBEW 995,F,MORTGAGE,10-12-2021,16-05-2021,13-09-2021,Charged Off,13-10-2021,795150,other,F1," 60 months",Source Verified,50674.4,0.143,356.52,0.178,14100,16,12007
630574,LA,INDIVIDUAL,4 years,university medical center,B,RENT,10-12-2021,13-12-2021,13-08-2021,Charged Off,13-09-2021,807856,other,B4," 60 months",Source Verified,26400,0.2291,84.97,0.0999,4000,27,2775
728052,OH,INDIVIDUAL,10+ years,J.M. Smucker Company,D,RENT,11-04-2021,16-05-2021,11-07-2021,Charged Off,11-08-2021,923646,other,D4," 60 months",Source Verified,46000,0.0939,289.59,0.1565,12000,25,1106
764124,CT,INDIVIDUAL,9 years,pratt and whitney,E,RENT,11-06-2021,16-04-2021,15-03-2021,Charged Off,15-04-2021,964804,other,E1," 60 months",Source Verified,75000,0.0858,170.74,0.1799,6725,20,7683
519560,SC,INDIVIDUAL,10+ years,USAF,A,MORTGAGE,10-05-2021,12-09-2021,12-09-2021,Fully Paid,12-10-2021,671646,other,A2," 60 months",Source Verified,57000,0.0846,102.38,0.0676,5200,14,5564
602680,TX,INDIVIDUAL,10+ years,Jordan Ford LTD,A,MORTGAGE,10-10-2021,15-11-2021,15-11-2021,Fully Paid,15-12-2021,773281,other,A3," 60 months",Source Verified,70000,0.185,87.36,0.0617,4500,33,5241
841158,CO,INDIVIDUAL,10+ years,State of Colorado,A,MORTGAGE,11-08-2021,14-12-2021,13-07-2021,Fully Paid,13-08-2021,1051686,other,A4," 60 months",Source Verified,72744,0.1562,120.2,0.0749,6000,34,6676
682198,CA,INDIVIDUAL,10+ years,Monte Vista Chapel,A,MORTGAGE,11-03-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,871328,other,A5," 60 months",Source Verified,74000,0.271,150.86,0.0766,7500,33,8634
527801,MN,INDIVIDUAL,10+ years,"Savvis, Inc",A,MORTGAGE,10-06-2021,15-01-2021,12-03-2021,Fully Paid,12-04-2021,682675,other,A5," 60 months",Source Verified,57000,0.08,181.98,0.0788,9000,35,10022
605355,NC,INDIVIDUAL,10+ years,Clayton's Car Care,A,MORTGAGE,10-11-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,776598,other,A5," 60 months",Source Verified,65000,0.1122,183.76,0.0691,15000,25,10334
516093,CA,INDIVIDUAL,1 year,LifeStream,A,MORTGAGE,10-06-2021,15-04-2021,15-04-2021,Fully Paid,15-05-2021,667064,other,A4," 60 months",Source Verified,60000,0.1334,138.8,0.0751,10800,19,8326
988221,GA,INDIVIDUAL,1 year,North Point Christian Academy,B,MORTGAGE,11-10-2021,15-05-2021,14-07-2021,Fully Paid,14-08-2021,1212070,other,B5," 60 months",Source Verified,30000,0.1088,361.52,0.1269,16000,8,20290
791975,OH,INDIVIDUAL,1 year,Consol Energy,B,MORTGAGE,11-06-2021,15-06-2021,15-06-2021,Fully Paid,15-07-2021,996355,other,B5," 60 months",Source Verified,99996,0.1072,344.72,0.1199,15500,23,20402
633936,MO,INDIVIDUAL,10+ years,US Army,B,MORTGAGE,10-12-2021,12-06-2021,11-03-2021,Fully Paid,11-04-2021,812139,other,B3," 60 months",Source Verified,75600,0.2324,67.4,0.0962,3200,29,3251
839625,NY,INDIVIDUAL,10+ years,Bank of America,B,MORTGAGE,11-08-2021,15-08-2021,15-08-2021,Fully Paid,15-09-2021,1049796,other,B3," 60 months",Source Verified,129996,0.1674,76.63,0.1099,3525,35,4545
676637,NC,INDIVIDUAL,10+ years,USAF,B,MORTGAGE,11-02-2021,16-02-2021,16-03-2021,Fully Paid,16-04-2021,864643,other,B5," 60 months",Source Verified,70800,0.0654,392.36,0.1111,18000,26,23541
574418,AL,INDIVIDUAL,3 years,EPL  Inc.,B,MORTGAGE,10-09-2021,15-12-2021,15-09-2021,Fully Paid,15-10-2021,738915,other,B2," 60 months",Source Verified,90996,0.1138,51.89,0.1075,2400,26,3113
669678,CA,INDIVIDUAL,4 years,Chaffey Joint Union High School District,B,MORTGAGE,11-02-2021,15-07-2021,15-06-2021,Fully Paid,15-07-2021,856287,other,B1," 60 months",Source Verified,60000,0.0384,185.38,0.0963,8800,14,11068
847435,NJ,INDIVIDUAL,4 years,nj transit,B,MORTGAGE,11-08-2021,14-09-2021,14-02-2021,Fully Paid,14-03-2021,1058922,other,B3," 60 months",Source Verified,81996,0.0717,232.05,0.1099,12000,19,13024
742323,NY,INDIVIDUAL,9 years,Phillips de Pury  and  Company,B,MORTGAGE,11-05-2021,16-04-2021,15-03-2021,Fully Paid,15-04-2021,940374,other,B5," 60 months",Source Verified,106452,0.1633,155.68,0.1199,7000,31,9204
709505,NY,INDIVIDUAL,10+ years,Northeast Marine Sanitation,B,MORTGAGE,11-03-2021,16-05-2021,12-04-2021,Fully Paid,12-05-2021,902131,other,B4," 60 months",Source Verified,75000,0.1272,151.3,0.1074,7000,28,7699
554959,PA,INDIVIDUAL,10+ years,mailquip,B,MORTGAGE,10-07-2021,15-12-2021,15-08-2021,Fully Paid,15-09-2021,714767,other,B1," 60 months",Source Verified,93000,0.0052,102.89,0.1038,4800,36,6173
629688,AZ,INDIVIDUAL,3 years,MediServe,B,MORTGAGE,10-12-2021,16-05-2021,15-08-2021,Fully Paid,15-09-2021,806766,other,B4," 60 months",Source Verified,110000,0.1654,254.91,0.0999,12000,27,15280
1041019,CT,INDIVIDUAL,4 years,saint francis hospital and medical cente,B,MORTGAGE,11-12-2021,12-08-2021,12-07-2021,Fully Paid,12-08-2021,1271017,other,B5," 60 months",Source Verified,75000,0.0032,564.87,0.1269,25000,11,26192
715900,TX,INDIVIDUAL,4 years,Fidelity Investments,C,MORTGAGE,11-04-2021,16-05-2021,16-04-2021,Fully Paid,16-05-2021,909627,other,C1," 60 months",Source Verified,63996,0.2284,79.07,0.1268,3500,28,4744
1010083,CA,INDIVIDUAL,4 years,Lececke Corporation,C,MORTGAGE,11-11-2021,16-03-2021,14-11-2021,Fully Paid,14-12-2021,1236878,other,C1," 60 months",Source Verified,66000,0.0591,299.07,0.1349,13000,19,17026
719149,TX,INDIVIDUAL,6 years,caliber collision,C,MORTGAGE,11-04-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,913460,other,C1," 60 months",Source Verified,70000,0.241,412.27,0.1268,18250,25,22187
551367,MD,INDIVIDUAL,10+ years,Dept of army,C,MORTGAGE,10-07-2021,15-08-2021,15-08-2021,Fully Paid,15-09-2021,710553,other,C2," 60 months",Source Verified,1176000,0.0122,129.18,0.1361,5600,25,7750
735124,MD,INDIVIDUAL,10+ years,Verizon Communications,C,MORTGAGE,11-05-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,931740,other,C2," 60 months",Source Verified,90696,0.0328,592.38,0.1306,26000,35,28296
800892,PA,INDIVIDUAL,1 year,Remote Database Experts,C,MORTGAGE,11-07-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,1006424,other,C1," 60 months",Source Verified,80000,0.0718,454.96,0.1299,20000,25,23493
535976,MT,INDIVIDUAL,7 years,Laurel Public Schools,C,MORTGAGE,10-06-2021,15-03-2021,13-06-2021,Fully Paid,13-07-2021,692492,other,C1," 60 months",Source Verified,97000,0.2135,365.94,0.1323,16000,39,20766
720594,TX,INDIVIDUAL,9 years,Harris County,C,MORTGAGE,11-04-2021,14-04-2021,12-09-2021,Fully Paid,12-10-2021,915066,other,C4," 60 months",Source Verified,120000,0.1825,104.25,0.138,4500,27,5293
1049832,MA,INDIVIDUAL,< 1 year,Revolution Granite,C,MORTGAGE,11-12-2021,14-04-2021,14-03-2021,Fully Paid,14-04-2021,1281037,other,C4," 60 months",Source Verified,29280,0.0074,224.96,0.1527,9400,11,12105
816411,MN,INDIVIDUAL,1 year,Q3 Contracting,C,MORTGAGE,11-08-2021,16-03-2021,15-05-2021,Fully Paid,15-06-2021,1024142,other,C5," 60 months",Source Verified,34320,0.1189,185.91,0.1523,12000,29,10412
775014,MI,INDIVIDUAL,10+ years,Mark IV Automotive,C,MORTGAGE,11-06-2021,16-04-2021,15-02-2021,Fully Paid,15-03-2021,977235,other,C1," 60 months",Source Verified,46968,0.165,272.24,0.1287,12000,29,16002
753401,MD,INDIVIDUAL,< 1 year,Chief Administrative Office,C,MORTGAGE,11-05-2021,12-08-2021,12-07-2021,Fully Paid,12-08-2021,953068,other,C4," 60 months",Source Verified,64000,0.186,252.2,0.1479,16000,29,12345
811503,CA,INDIVIDUAL,6 years,Allergan,C,MORTGAGE,11-07-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,1018541,other,C5," 60 months",Source Verified,98004,0.1429,86.08,0.1523,3600,42,4663
1039489,IL,INDIVIDUAL,10+ years,jewel food stores,C,MORTGAGE,11-12-2021,14-03-2021,12-12-2021,Fully Paid,12-01-2022,1269423,other,C2," 60 months",Source Verified,75000,0.0362,217.7,0.1427,9300,21,10541
648302,MI,INDIVIDUAL,2 years,kelloggs corp.,C,MORTGAGE,11-01-2021,16-01-2021,16-01-2021,Fully Paid,16-02-2021,829396,other,C2," 60 months",Source Verified,58000,0.1769,360.87,0.1261,16000,28,21652
892936,CO,INDIVIDUAL,10+ years,US Army,C,MORTGAGE,11-10-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,1109970,other,C5," 60 months",Source Verified,132000,0.0601,765.35,0.1596,31500,31,34334
633790,NY,INDIVIDUAL,10+ years,con edison,C,MORTGAGE,10-12-2021,16-04-2021,14-09-2021,Fully Paid,14-10-2021,811947,other,C4," 60 months",Source Verified,106000,0.1259,366.93,0.1335,16000,53,21555
517179,AR,INDIVIDUAL,2 years,AR Administrative Office of the Courts,D,MORTGAGE,10-07-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,668401,other,D2," 60 months",Source Verified,41159,0.0222,71.71,0.1521,3000,9,3932
857087,AL,INDIVIDUAL,8 years,Social Security Administration,D,MORTGAGE,11-08-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,1069510,other,D3," 60 months",Source Verified,85000,0.1447,319.53,0.1649,13000,56,15820
666334,FL,INDIVIDUAL,10+ years,CHAPP INC,D,MORTGAGE,11-02-2021,15-06-2021,15-05-2021,Fully Paid,15-06-2021,851922,other,D4," 60 months",Source Verified,94092,0.0775,361.99,0.1565,15000,16,21538
778171,CA,INDIVIDUAL,10+ years,"Precision Concrete, Inc.",D,MORTGAGE,11-06-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,947540,other,D5," 60 months",Source Verified,128000,0.0803,614.11,0.1749,35000,16,34501
798551,OK,INDIVIDUAL,4 years,Roberts Truck Center,D,MORTGAGE,11-07-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,1003679,other,D3," 60 months",Source Verified,110000,0.0981,467.01,0.1649,19000,24,20468
615620,IL,INDIVIDUAL,10+ years,batavia public schools,D,MORTGAGE,10-11-2021,15-12-2021,15-12-2021,Fully Paid,15-01-2022,789435,other,D5," 60 months",Source Verified,95000,0.1731,240.91,0.1557,10000,28,14454
631740,NC,INDIVIDUAL,6 years,Dept. of Justice/Bureau of Prisons,D,MORTGAGE,10-12-2021,16-05-2021,12-08-2021,Fully Paid,12-09-2021,809291,other,D5," 60 months",Source Verified,119600,0.085,385.45,0.1557,16000,34,19677
614024,MN,INDIVIDUAL,5 years,Grand Casino,D,MORTGAGE,10-11-2021,13-10-2021,11-06-2021,Fully Paid,11-07-2021,787218,other,D2," 60 months",Source Verified,33276,0.1186,23.51,0.1446,1000,27,1052
758944,RI,INDIVIDUAL,10+ years,Rhode Island Hospital-Lifespan,E,MORTGAGE,11-05-2021,15-10-2021,14-05-2021,Fully Paid,14-06-2021,959157,other,E2," 60 months",Source Verified,69000,0.132,256.07,0.1839,10000,42,14247
747912,PA,INDIVIDUAL,< 1 year,Management Science Associates,E,MORTGAGE,11-05-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,946906,other,E2," 60 months",Source Verified,82296,0.1884,368.73,0.1839,14400,22,20515
751733,TX,INDIVIDUAL,10+ years,Satellite Healthcare,E,MORTGAGE,11-06-2021,14-06-2021,14-05-2021,Fully Paid,14-06-2021,951197,other,E2," 60 months",Source Verified,167000,0.1085,316.53,0.1979,12000,22,17520
1006616,SC,INDIVIDUAL,2 years,U.S. Government,E,MORTGAGE,11-11-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,1233036,other,E1," 60 months",Source Verified,60000,0.1374,308.92,0.1864,12000,21,15039
790507,NC,INDIVIDUAL,4 years,DHHS,E,MORTGAGE,11-06-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,994652,other,E3," 60 months",Source Verified,79000,0.1981,413.21,0.1879,16000,16,23461
659056,CA,INDIVIDUAL,10+ years,County of San Diego,E,MORTGAGE,11-01-2021,16-02-2021,16-02-2021,Fully Paid,16-03-2021,842921,other,E1," 60 months",Source Verified,82284,0.1594,490.63,0.164,20000,39,29437
607535,SC,INDIVIDUAL,4 years,"Lance, Inc",E,MORTGAGE,10-11-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,779371,other,E1," 60 months",Source Verified,117000,0.0561,242.92,0.1595,10000,21,13840
863164,NJ,INDIVIDUAL,2 years,Satyam Computer Services,E,MORTGAGE,11-09-2021,16-05-2021,14-05-2021,Fully Paid,14-06-2021,1076233,other,E2," 60 months",Source Verified,99996,0.1637,128.04,0.1839,5000,25,6994
654844,PA,INDIVIDUAL,10+ years,The Bock Group,E,MORTGAGE,11-01-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,837430,other,E2," 60 months",Source Verified,99996,0.1516,197.84,0.1677,8000,21,11610
595074,AZ,INDIVIDUAL,10+ years,City of Mesa,E,MORTGAGE,10-10-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,764063,other,E5," 60 months",Source Verified,82000,0.0227,264.97,0.1793,12000,35,12991
737288,TX,INDIVIDUAL,5 years,Midwest Textile Co,F,MORTGAGE,11-04-2021,16-05-2021,16-05-2021,Fully Paid,16-06-2021,934440,other,F1," 60 months",Source Verified,65000,0.2304,306.36,0.1825,12000,13,18381
692332,IL,INDIVIDUAL,8 years,ADAMS AUTO BODY,F,MORTGAGE,11-03-2021,16-05-2021,16-03-2021,Fully Paid,16-04-2021,882990,other,F3," 60 months",Source Verified,91000,0.1555,726.19,0.1899,28000,19,43571
526667,SC,INDIVIDUAL,5 years,GS2 Engineering,F,MORTGAGE,10-06-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,681305,other,F1," 60 months",Source Verified,45000,0.1243,184.01,0.183,7200,7,10945
1000280,TX,INDIVIDUAL,10+ years,u.p.s.,B,OWN,11-11-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,1225512,other,B5," 60 months",Source Verified,65000,0.0065,542.28,0.1269,24000,17,27023
522382,VA,INDIVIDUAL,< 1 year,atcc,B,OWN,10-06-2021,16-03-2021,15-06-2021,Fully Paid,15-07-2021,675702,other,B4," 60 months",Source Verified,35700,0.0104,290.79,0.1149,21000,28,17465
679565,TX,INDIVIDUAL,2 years,Roofers Plus,C,OWN,11-02-2021,15-09-2021,15-09-2021,Fully Paid,15-10-2021,868146,other,C1," 60 months",Source Verified,21000,0.2229,33.89,0.1268,1500,13,2026
765206,MD,INDIVIDUAL,8 years,General Services Administration,C,OWN,11-05-2021,16-05-2021,12-01-2021,Fully Paid,12-02-2021,966053,other,C3," 60 months",Source Verified,225000,0.0796,334.99,0.1399,14400,75,15534
796096,FL,INDIVIDUAL,< 1 year,Sports CLUB,D,OWN,11-06-2021,14-04-2021,13-03-2021,Fully Paid,13-04-2021,1000855,other,D4," 60 months",Source Verified,9600,0,89.26,0.1689,3600,9,4232
534867,MN,INDIVIDUAL,4 years,Dbl Labs,D,OWN,10-07-2021,15-07-2021,15-07-2021,Fully Paid,15-08-2021,691222,other,D5," 60 months",Source Verified,30000,0.1884,336.72,0.1632,13750,23,20203
815086,NY,INDIVIDUAL,10+ years,icon,E,OWN,11-07-2021,13-04-2021,12-08-2021,Fully Paid,12-09-2021,1022681,other,E5," 60 months",Source Verified,78996,0.0061,263.22,0.1969,10000,26,11998
596503,AZ,INDIVIDUAL,8 years,True Grits School Uniforms,F,OWN,10-10-2021,16-01-2021,13-08-2021,Fully Paid,13-09-2021,765729,other,F2," 60 months",Source Verified,52800,0.1059,92.74,0.1867,3600,33,5076
846939,MD,INDIVIDUAL,1 year,Hanley Wood,B,RENT,11-08-2021,16-03-2021,14-04-2021,Fully Paid,14-05-2021,1058378,other,B3," 60 months",Source Verified,42996,0.0455,217.38,0.1099,10000,11,12303
725871,CA,INDIVIDUAL,1 year,BristleCone,B,RENT,11-04-2021,14-12-2021,11-08-2021,Fully Paid,11-09-2021,894993,other,B4," 60 months",Source Verified,110000,0.1193,216.13,0.1074,10000,14,10352
528467,NY,INDIVIDUAL,1 year,Visiting Nurse Services of NY,B,RENT,10-06-2021,15-06-2021,15-06-2021,Fully Paid,15-07-2021,683472,other,B5," 60 months",Source Verified,35004,0.0823,213.43,0.1186,14000,10,12805
710427,MI,INDIVIDUAL,10+ years,Gabriel,B,RENT,11-05-2021,16-04-2021,15-10-2021,Fully Paid,15-11-2021,903180,other,B4," 60 months",Source Verified,93318,0.0556,263.86,0.1149,12000,23,15766
1047952,CA,INDIVIDUAL,2 years,Modified Polymer Componets,B,RENT,11-12-2021,15-11-2021,15-11-2021,Fully Paid,15-12-2021,1279076,other,B1," 60 months",Source Verified,26004,0.018,275.64,0.0991,13000,13,16348
662601,VA,INDIVIDUAL,2 years,Fulcrum Corporation,B,RENT,11-02-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,847339,other,B4," 60 months",Source Verified,84032,0.2273,280.97,0.1074,13000,12,15924
