id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
720096,TX,INDIVIDUAL,2 years,Memorial Health System,B,OWN,11-04-2021,15-06-2021,11-10-2021,Fully Paid,11-11-2021,914507,medical,B4," 36 months",Source Verified,40000,0.1893,65.24,0.1074,2000,11,2101
870288,NY,INDIVIDUAL,2 years,Saks fifth avenue,B,OWN,11-09-2021,16-04-2021,14-09-2021,Fully Paid,14-10-2021,1084202,medical,B5," 36 months",Source Verified,40000,0.0417,73.07,0.1199,2200,7,2630
1047402,GA,INDIVIDUAL,2 years,ATHENS FIRST BANK AND TRUST,B,OWN,11-12-2021,16-05-2021,13-09-2021,Fully Paid,13-10-2021,1278282,medical,B1," 36 months",Source Verified,25000,0.2318,161.13,0.0991,5000,28,5648
762041,CA,INDIVIDUAL,5 years,Wells Fargo Bank,B,OWN,11-05-2021,16-04-2021,12-07-2021,Fully Paid,12-08-2021,962535,medical,B4," 36 months",Source Verified,43000,0.1898,115.4,0.1149,3500,38,3872
617950,TX,INDIVIDUAL,< 1 year,episd,C,OWN,10-12-2021,15-12-2021,13-07-2021,Fully Paid,13-08-2021,792201,medical,C4," 36 months",Source Verified,24000,0.0735,169.32,0.1335,5000,8,6068
599556,NY,INDIVIDUAL,3 years,Lippincott,D,OWN,10-10-2021,14-06-2021,13-11-2021,Fully Paid,13-12-2021,769517,medical,D3," 36 months",Source Verified,60000,0.043,304.07,0.1558,8700,14,10947
638185,NY,INDIVIDUAL,10+ years,Genesys Consulting,D,OWN,10-12-2021,14-08-2021,14-01-2021,Fully Paid,14-02-2021,817505,medical,D1," 36 months",Source Verified,120000,0.0125,171.11,0.1409,5000,4,6120
1026766,TX,INDIVIDUAL,1 year,WALMART STORES,A,RENT,11-12-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1255957,medical,A1," 36 months",Source Verified,28800,0.1546,96.64,0.0603,3175,14,3474
1010166,NY,INDIVIDUAL,1 year,HBO,A,RENT,11-11-2021,12-11-2021,12-10-2021,Fully Paid,12-11-2021,1236945,medical,A1," 36 months",Source Verified,210000,0.037,228.27,0.0603,7500,19,7836
647075,NY,INDIVIDUAL,1 year,Abbott House,A,RENT,11-01-2021,15-10-2021,14-01-2021,Fully Paid,14-02-2021,827886,medical,A2," 36 months",Source Verified,33000,0.1804,60.66,0.0579,2000,18,2184
542652,MA,INDIVIDUAL,10+ years,Ametek Aerospace and Defense,A,RENT,10-07-2021,10-09-2021,10-09-2021,Fully Paid,10-10-2021,700240,medical,A2," 36 months",Source Verified,63000,0.1008,110.77,0.0676,3600,22,3640
1021418,NY,INDIVIDUAL,2 years,LIFE TECHNOLOGIES,A,RENT,11-11-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,1250174,medical,A1," 36 months",Source Verified,120000,0.0025,152.18,0.0603,5000,26,5066
974671,CA,INDIVIDUAL,2 years,Hertz,A,RENT,11-10-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1196953,medical,A3," 36 months",Source Verified,45000,0.0755,217.78,0.0751,7000,10,7839
583110,TX,INDIVIDUAL,2 years,DELL,A,RENT,10-09-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,749320,medical,A4," 36 months",Source Verified,72000,0.0858,311.11,0.0751,10000,22,10888
583759,NJ,INDIVIDUAL,2 years,,A,RENT,10-09-2021,16-03-2021,13-10-2021,Fully Paid,13-11-2021,750118,medical,A5," 36 months",Source Verified,80000,0.049,300.3,0.0788,9600,11,10811
501298,PA,INDIVIDUAL,2 years,UPMC Presbyterian Hospital,A,RENT,10-04-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,644233,medical,A5," 36 months",Source Verified,50000,0.0979,375.37,0.0788,12000,38,13514
807060,MN,INDIVIDUAL,3 years,Cannon Equipment,A,RENT,11-07-2021,14-03-2021,14-03-2021,Fully Paid,14-04-2021,1013563,medical,A3," 36 months",Source Verified,130000,0.0541,61.75,0.0699,2000,17,2219
777972,AL,INDIVIDUAL,3 years,U.S. Dept. of Labor,A,RENT,11-06-2021,14-03-2021,14-02-2021,Fully Paid,14-03-2021,980504,medical,A5," 36 months",Source Verified,36000,0.1007,252.51,0.0849,8000,11,9072
710739,CA,INDIVIDUAL,4 years,Spectrum Information Services,A,RENT,11-03-2021,14-04-2021,14-04-2021,Fully Paid,14-05-2021,903523,medical,A3," 36 months",Source Verified,40000,0.2139,385.51,0.0692,12500,14,13878
656215,GA,INDIVIDUAL,5 years,U.S. Army,A,RENT,11-01-2021,12-10-2021,12-11-2021,Fully Paid,12-12-2021,839306,medical,A4," 36 months",Source Verified,58800,0.0557,155.05,0.0729,5000,8,5356
621152,WA,INDIVIDUAL,8 years,Regence BlueShield,A,RENT,10-11-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,796081,medical,A1," 36 months",Source Verified,42000,0.0263,150.8,0.0542,5000,11,5429
678777,MN,INDIVIDUAL,9 years,IntraVex,A,RENT,11-02-2021,16-01-2021,14-03-2021,Fully Paid,14-04-2021,867156,medical,A3," 36 months",Source Verified,92000,0.1666,277.57,0.0692,9000,38,9992
889614,WA,INDIVIDUAL,< 1 year,South Puget Sound Community College,A,RENT,11-09-2021,13-08-2021,13-08-2021,Fully Paid,13-09-2021,1106148,medical,A4," 36 months",Source Verified,41700,0.0158,140.81,0.079,4500,4,4976
772665,TX,INDIVIDUAL,< 1 year,UT Southwestern,A,RENT,11-06-2021,12-03-2021,12-03-2021,Fully Paid,12-04-2021,974655,medical,A4," 36 months",Source Verified,30000,0.1572,111.97,0.0749,3600,9,3686
433890,AZ,INDIVIDUAL,1 year,Great Hearts Academies,A,RENT,09-08-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,517221,medical,A4," 36 months",Source Verified,40000,0.1032,113.8,0.0859,3600,19,4082
692915,CA,INDIVIDUAL,10+ years,,A,RENT,11-03-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,883685,medical,A3," 36 months",Source Verified,48000,0.14,129.54,0.0692,4200,10,4663
628563,CA,INDIVIDUAL,10+ years,CTB/McGraw-Hill,A,RENT,10-12-2021,13-12-2021,13-12-2021,Fully Paid,13-01-2022,805394,medical,A4," 36 months",Source Verified,59000,0.0929,230.01,0.0654,7500,9,8280
1029792,CT,INDIVIDUAL,3 years,Cablevision,A,RENT,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1259367,medical,A2," 36 months",Source Verified,22800,0.2495,92.12,0.0662,3000,12,3316
815573,TX,INDIVIDUAL,6 years,SIMONS REAL ESTATE,A,RENT,11-07-2021,16-04-2021,14-08-2021,Fully Paid,14-09-2021,1023244,medical,A1," 36 months",Source Verified,40000,0.1218,90.48,0.0542,3000,19,3257
696150,CA,INDIVIDUAL,2 years,Destination Hotels and Resorts,A,RENT,11-03-2021,15-12-2021,14-03-2021,Fully Paid,14-04-2021,887291,medical,A2," 36 months",Source Verified,66800,0.0817,282.04,0.0579,9300,33,10153
1022038,KS,INDIVIDUAL,6 years,Advanced America,A,RENT,11-11-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1250814,medical,A4," 36 months",Source Verified,26785,0.056,281.62,0.079,9000,15,10139
997750,IL,INDIVIDUAL,10+ years,AG Manufacturing,B,RENT,11-10-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,1222877,medical,B3," 36 months",Source Verified,30000,0.2311,99.23,0.1171,3000,21,3558
730659,TX,INDIVIDUAL,10+ years,Willis ISD,B,RENT,11-05-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,926645,medical,B3," 36 months",Source Verified,46000,0.1166,425.55,0.1099,13000,21,15319
421211,FL,INDIVIDUAL,2 years,A Major Research University,B,RENT,09-07-2021,16-05-2021,12-03-2021,Fully Paid,12-04-2021,494976,medical,B2," 36 months",Source Verified,112000,0.1629,328.64,0.1126,10000,29,11800
738822,CO,INDIVIDUAL,2 years,Colorado State University,B,RENT,11-04-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,936301,medical,B3," 36 months",Source Verified,26400,0.1045,207.63,0.1037,6400,7,7474
890268,NC,INDIVIDUAL,6 years,Liquid Ice Corporation,B,RENT,11-09-2021,14-09-2021,14-04-2021,Fully Paid,14-05-2021,1106894,medical,B2," 36 months",Source Verified,50000,0.1913,386.81,0.1065,11875,26,13858
984812,AL,INDIVIDUAL,< 1 year,cash acme,B,RENT,11-10-2021,14-11-2021,14-10-2021,Fully Paid,14-11-2021,1208241,medical,B5," 36 months",Source Verified,15360,0.0195,53.68,0.1269,1600,4,1947
1036030,NC,INDIVIDUAL,10+ years,Beaufort County Comm College,B,RENT,11-11-2021,15-03-2021,14-09-2021,Fully Paid,14-10-2021,1265695,medical,B1," 36 months",Source Verified,53000,0.1732,161.13,0.0991,5000,26,5793
988006,NY,INDIVIDUAL,5 years,Princeton Consultants,B,RENT,11-11-2021,13-04-2021,13-04-2021,Fully Paid,13-05-2021,1212212,medical,B3," 36 months",Source Verified,133000,0.0529,575.53,0.1171,17400,30,19721
822355,CO,INDIVIDUAL,5 years,J and M Machine,B,RENT,11-07-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,1030786,medical,B4," 36 months",Source Verified,33600,0.1496,146.73,0.1149,4450,5,5282
869602,NY,INDIVIDUAL,7 years,TIBCO Software,B,RENT,11-09-2021,13-10-2021,13-07-2021,Fully Paid,13-08-2021,1083488,medical,B4," 36 months",Source Verified,200000,0.0558,164.86,0.1149,5000,13,5778
749325,CT,INDIVIDUAL,< 1 year,Holly hill daycare,B,RENT,11-05-2021,15-08-2021,14-03-2021,Fully Paid,14-04-2021,948550,medical,B2," 36 months",Source Verified,24000,0.02,162.73,0.1059,5000,5,5854
889683,OH,INDIVIDUAL,< 1 year,columbus area inc,B,RENT,11-09-2021,14-01-2021,14-02-2021,Fully Paid,14-03-2021,1106241,medical,B3," 36 months",Source Verified,33000,0.1996,115.77,0.1171,3500,8,4128
808981,CA,INDIVIDUAL,1 year,Center for community change,B,RENT,11-07-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,1015758,medical,B1," 36 months",Source Verified,65000,0.1034,206.48,0.0999,6400,17,7433
531946,CA,INDIVIDUAL,2 years,enpointe technologies,B,RENT,10-06-2021,14-09-2021,13-07-2021,Fully Paid,13-08-2021,687658,medical,B4," 36 months",Source Verified,40000,0.1113,131.89,0.1149,4000,14,4748
853331,NJ,INDIVIDUAL,3 years,BENCHMARK GOLD,B,RENT,11-08-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1065492,medical,B4," 36 months",Source Verified,65000,0.0297,164.86,0.1149,5000,11,5935
531303,FL,INDIVIDUAL,5 years,Manor Care of Carrollwood,B,RENT,10-06-2021,13-06-2021,13-07-2021,Fully Paid,13-08-2021,686907,medical,B2," 36 months",Source Verified,50000,0.161,195.73,0.1075,6000,14,7046
828497,TX,INDIVIDUAL,7 years,Suddenlink,B,RENT,11-08-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,1037529,medical,B1," 36 months",Source Verified,36000,0.1563,145.19,0.0999,4500,17,5089
587753,TX,INDIVIDUAL,7 years,"southwest securities,inc",B,RENT,10-09-2021,16-05-2021,13-10-2021,Fully Paid,13-11-2021,755118,medical,B3," 36 months",Source Verified,42000,0.1289,32.8,0.1112,1000,24,1181
593800,TX,INDIVIDUAL,< 1 year,YES Prep Public Schools,B,RENT,10-10-2021,15-12-2021,13-06-2021,Fully Paid,13-07-2021,762541,medical,B3," 36 months",Source Verified,52500,0.1479,186.94,0.1112,5700,28,6713
712257,CA,INDIVIDUAL,6 years,Newco Distributors,B,RENT,11-03-2021,16-05-2021,14-04-2021,Fully Paid,14-05-2021,905322,medical,B4," 36 months",Source Verified,47000,0.1818,97.85,0.1074,3000,26,3522
976565,UT,INDIVIDUAL,1 year,"Redbone Trucking, Inc",B,RENT,11-10-2021,16-01-2021,13-04-2021,Fully Paid,13-05-2021,1199319,medical,B5," 36 months",Source Verified,35000,0.0497,234.82,0.1269,7000,13,8015
891125,OR,INDIVIDUAL,1 year,Alternative Services INC,C,RENT,11-09-2021,16-03-2021,14-10-2021,Fully Paid,14-11-2021,1107850,medical,C2," 36 months",Source Verified,33000,0.0305,48.04,0.1427,1400,12,1729
431164,CA,INDIVIDUAL,3 years,Dokken Engineering,C,RENT,09-08-2021,13-05-2021,12-08-2021,Fully Paid,12-09-2021,511621,medical,C2," 36 months",Source Verified,70000,0.0526,221.88,0.1284,6600,9,7988
552110,CA,INDIVIDUAL,3 years,Northern CA Retina vitreous,C,RENT,10-07-2021,12-12-2021,12-12-2021,Fully Paid,12-01-2022,711457,medical,C5," 36 months",Source Verified,23000,0.2113,224.44,0.1472,6500,5,7888
1056115,MD,INDIVIDUAL,< 1 year,Acosta Sales & Marketing,C,RENT,11-12-2021,15-03-2021,13-05-2021,Fully Paid,13-06-2021,1287689,medical,C1," 36 months",Source Verified,30000,0.108,203.59,0.1349,6000,20,6927
415465,CA,INDIVIDUAL,< 1 year,"Trilogy Studios, Inc",C,RENT,09-10-2021,16-03-2021,12-10-2021,Fully Paid,12-11-2021,482907,medical,C3," 36 months",Source Verified,130000,0.1746,154.56,0.1357,4550,22,5564
970113,IL,INDIVIDUAL,10+ years,"CCJM Engineers, Ltd.",C,RENT,11-09-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1191774,medical,C2," 36 months",Source Verified,56000,0.201,102.93,0.1427,3000,9,3702
575494,PA,INDIVIDUAL,3 years,The Hartford,C,RENT,10-09-2021,13-04-2021,12-08-2021,Fully Paid,12-09-2021,740205,medical,C2," 36 months",Source Verified,30000,0.0201,190.34,0.1361,5600,20,6666
602401,NC,INDIVIDUAL,4 years,Sammio's,C,RENT,10-10-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,772937,medical,C1," 36 months",Source Verified,52000,0.0108,166.63,0.1223,5000,6,5953
841291,VA,INDIVIDUAL,4 years,Sidley Austin,C,RENT,11-08-2021,15-09-2021,14-08-2021,Fully Paid,14-09-2021,1051827,medical,C1," 36 months",Source Verified,210000,0.1182,505.34,0.1299,15000,28,18192
574479,MA,INDIVIDUAL,< 1 year,Hilton,C,RENT,10-09-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,739031,medical,C3," 36 months",Source Verified,26208,0.1429,102.51,0.1398,3000,14,3690
722974,CA,INDIVIDUAL,1 year,UC Santa Cruz,C,RENT,11-04-2021,11-05-2021,11-05-2021,Fully Paid,11-06-2021,917850,medical,C1," 36 months",Source Verified,51600,0.1056,100.63,0.1268,3000,12,3032
761412,CO,INDIVIDUAL,7 years,Anheuser Busch,C,RENT,11-05-2021,15-01-2021,12-11-2021,Fully Paid,12-12-2021,961872,medical,C1," 36 months",Source Verified,80000,0.1123,67.38,0.1299,2000,16,2297
746663,FL,INDIVIDUAL,1 year,Geval Logistics,D,RENT,11-05-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,945453,medical,D2," 36 months",Source Verified,32160,0.0284,140.61,0.1599,4000,5,4879
439782,FL,INDIVIDUAL,2 years,city of dania beach,D,RENT,09-09-2021,16-03-2021,12-09-2021,Fully Paid,12-10-2021,531758,medical,D4," 36 months",Source Verified,33000,0.1193,262.4,0.1565,7500,8,9446
729091,CA,INDIVIDUAL,4 years,military,D,RENT,11-04-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,924836,medical,D1," 36 months",Source Verified,43200,0.1594,309.97,0.1454,9000,9,11119
756664,FL,INDIVIDUAL,5 years,,D,RENT,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,956619,medical,D1," 36 months",Source Verified,30960,0.0101,104.91,0.1562,3000,4,3777
530129,LA,INDIVIDUAL,8 years,advance plumbing,D,RENT,10-06-2021,16-05-2021,13-07-2021,Fully Paid,13-08-2021,685503,medical,D3," 36 months",Source Verified,42000,0.1631,69.91,0.1558,2000,9,2516
524778,CA,INDIVIDUAL,6 years,US Navy,D,RENT,10-06-2021,15-06-2021,12-01-2021,Fully Paid,12-02-2021,679029,medical,D2," 36 months",Source Verified,45336,0.1149,62.59,0.1521,1800,7,2156
802561,TX,INDIVIDUAL,4 years,Universal Software Corporation Inc.,D,RENT,11-07-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,1008226,medical,D3," 36 months",Source Verified,75000,0.1325,336.3,0.1649,9500,13,12107
874179,NY,INDIVIDUAL,4 years,Katsu New York,D,RENT,11-09-2021,14-01-2021,13-02-2021,Fully Paid,13-03-2021,1088576,medical,D4," 36 months",Source Verified,60000,0.0938,355.99,0.1689,10000,21,11951
893213,CA,INDIVIDUAL,4 years,State of California,D,RENT,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1110318,medical,D3," 36 months",Source Verified,68926.08,0.2006,300.62,0.1727,8400,18,10818
1051570,NV,INDIVIDUAL,5 years,john davis trucking co.,A,MORTGAGE,11-12-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,1282673,medical,A4," 36 months",Source Verified,38000,0.1731,168.97,0.079,5400,22,5985
804539,CA,INDIVIDUAL,10+ years,Totlcom Inc,B,MORTGAGE,11-07-2021,16-05-2021,14-08-2021,Fully Paid,14-09-2021,1010427,medical,B4," 36 months",Source Verified,102000,0.1038,247.29,0.1149,7500,26,8902
816023,MD,INDIVIDUAL,7 years,Brinks Global services,B,MORTGAGE,11-07-2021,14-07-2021,14-08-2021,Fully Paid,14-09-2021,1023738,medical,B3," 36 months",Source Verified,84000,0.0769,212.78,0.1099,6500,14,7660
1026934,IL,INDIVIDUAL,10+ years,JP Morgan Chase,C,MORTGAGE,11-11-2021,15-11-2021,14-12-2021,Fully Paid,14-01-2022,1256343,medical,C1," 36 months",Source Verified,130000,0.0565,101.8,0.1349,3000,18,3664
679659,NC,INDIVIDUAL,9 years,Mission Hospitals,A,RENT,11-02-2021,16-05-2021,12-05-2021,Fully Paid,12-06-2021,868262,medical,A2," 36 months",Source Verified,78411,0.035,42.46,0.0579,1400,18,1443
848639,FL,INDIVIDUAL,5 years,physician associates,B,RENT,11-08-2021,13-10-2021,13-10-2021,Fully Paid,13-11-2021,1060270,medical,B4," 36 months",Source Verified,36000,0.096,39.57,0.1149,1200,11,1404
793212,CT,INDIVIDUAL,10+ years,The Hartoford Insurance Company,C,RENT,11-06-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,997700,medical,C4," 36 months",Source Verified,80000,0.1731,165.91,0.1479,4800,33,5972
864050,FL,INDIVIDUAL,7 years,Kimball Electronic of Tampa,C,RENT,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1077209,medical,C3," 36 months",Source Verified,40000,0.1314,51.26,0.1399,1500,7,1845
811962,WA,INDIVIDUAL,3 years,Comcast,A,MORTGAGE,11-09-2021,12-09-2021,12-04-2021,Charged Off,12-05-2021,1019060,medical,A3," 36 months",Verified,120000,0.0471,370.48,0.0699,12000,41,2937
651235,MN,INDIVIDUAL,10+ years,ford motor company,B,MORTGAGE,11-01-2021,11-07-2021,11-03-2021,Charged Off,11-04-2021,833060,medical,B3," 36 months",Verified,38400,0.0078,162.21,0.1037,5000,13,381
1055260,MI,INDIVIDUAL,10+ years,IBM,B,MORTGAGE,11-12-2021,15-10-2021,12-04-2021,Charged Off,12-05-2021,1286814,medical,B2," 36 months",Verified,175000,0.1649,114.01,0.1065,3500,54,566
614849,OR,INDIVIDUAL,7 years,VA Hospital,C,MORTGAGE,10-11-2021,11-06-2021,11-02-2021,Charged Off,11-03-2021,788431,medical,C1," 36 months",Verified,40000,0.1248,83.32,0.1223,2500,27,289
596346,MD,INDIVIDUAL,10+ years,"Otsuka America Pharmaceutical, Inc.",D,MORTGAGE,10-10-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,765556,medical,D1," 36 months",Verified,96000,0.204,121.06,0.1484,3500,31,1567
402839,CA,INDIVIDUAL,1 year,Katz Media Group,B,OWN,09-05-2021,16-05-2021,10-04-2021,Charged Off,10-05-2021,447789,medical,B2," 36 months",Verified,24996,0.0034,262.91,0.1126,8000,15,2890
837748,FL,INDIVIDUAL,3 years,Interval International,C,OWN,11-08-2021,13-02-2021,12-09-2021,Charged Off,12-10-2021,1047791,medical,C2," 36 months",Verified,25000,0.1915,118.76,0.1349,3500,19,1681
879398,CT,INDIVIDUAL,< 1 year,C&S wholesalers,B,RENT,11-09-2021,16-04-2021,12-02-2021,Charged Off,12-03-2021,1094275,medical,B3," 36 months",Verified,14400,0.0783,238.15,0.1171,7200,4,949
782043,IL,INDIVIDUAL,1 year,T-Mobile,B,RENT,11-06-2021,13-10-2021,13-05-2021,Charged Off,13-06-2021,984979,medical,B3," 36 months",Verified,35000,0.0902,330.38,0.1163,10000,10,7533
737185,FL,INDIVIDUAL,2 years,nurse on call,B,RENT,11-04-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,934309,medical,B5," 36 months",Verified,76000,0.2394,98.38,0.1111,3000,23,1209
657900,OK,INDIVIDUAL,< 1 year,Air comfort solutions,B,RENT,11-01-2021,13-06-2021,13-01-2021,Charged Off,13-02-2021,841348,medical,B5," 36 months",Verified,41000,0.2353,98.38,0.1111,3000,24,2331
444186,NV,INDIVIDUAL,3 years,aargon agency,D,RENT,09-10-2021,10-09-2021,10-04-2021,Charged Off,10-05-2021,541243,medical,D5," 36 months",Verified,33396,0.1477,98.45,0.16,2800,9,753
968370,AR,INDIVIDUAL,< 1 year,tyson foods inc.,C,RENT,11-09-2021,13-11-2021,13-06-2021,Charged Off,13-07-2021,1189329,medical,C1," 36 months",Verified,18000,0.176,33.94,0.1349,1000,20,703
476297,PA,INDIVIDUAL,3 years,Vitel Communications,F,RENT,10-01-2021,12-11-2021,12-07-2021,Charged Off,12-08-2021,603281,medical,F2," 36 months",Verified,80000,0.0008,363.7,0.1843,10000,4,10679
629762,TX,INDIVIDUAL,10+ years,macys,A,MORTGAGE,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,806861,medical,A1," 36 months",Verified,55000,0.0759,180.96,0.0542,6000,24,6515
1028698,TX,INDIVIDUAL,10+ years,ConocoPhillips,A,MORTGAGE,11-11-2021,16-05-2021,14-12-2021,Fully Paid,14-01-2022,1258056,medical,A1," 36 months",Verified,150000,0.0994,486.97,0.0603,16000,37,17531
621039,GA,INDIVIDUAL,10+ years,Monroe County Board of Education,A,MORTGAGE,10-11-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,795938,medical,A1," 36 months",Verified,68000,0.1888,361.92,0.0542,12000,56,13029
1003077,UT,INDIVIDUAL,10+ years,University of Utah,A,MORTGAGE,11-10-2021,15-05-2021,14-11-2021,Fully Paid,14-12-2021,1227505,medical,A1," 36 months",Verified,148350,0.2043,152.18,0.0603,5000,48,5478
527996,AZ,INDIVIDUAL,10+ years,Phoenix VA Medical Center,A,MORTGAGE,10-06-2021,13-06-2021,13-06-2021,Fully Paid,13-07-2021,682902,medical,A4," 36 months",Verified,60000,0.1252,381.11,0.0751,12250,43,13720
968500,DE,INDIVIDUAL,4 years,Nanticoke Memorial Hospital,A,MORTGAGE,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1189482,medical,A3," 36 months",Verified,105000,0.2962,224,0.0751,7200,50,8056
884798,IL,INDIVIDUAL,4 years,Marsh and McLennan Companies,A,MORTGAGE,11-09-2021,13-09-2021,12-03-2021,Fully Paid,12-04-2021,1100371,medical,A5," 36 months",Verified,195000,0.1911,158.77,0.089,5000,29,5176
1054185,FL,INDIVIDUAL,6 years,L-3 Communications,A,MORTGAGE,11-12-2021,14-12-2021,14-12-2021,Fully Paid,14-01-2022,1285812,medical,A1," 36 months",Verified,243600,0.0645,365.23,0.0603,12000,18,13148
402034,MI,INDIVIDUAL,10+ years,General Motors,A,MORTGAGE,09-05-2021,11-02-2021,11-02-2021,Fully Paid,11-03-2021,446463,medical,A4," 36 months",Verified,85000,0.0541,332.25,0.0932,10400,31,11664
891590,MI,INDIVIDUAL,10+ years,Dept. of Homeland Security,A,MORTGAGE,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1108478,medical,A1," 36 months",Verified,115000,0.0707,152.18,0.0603,5000,23,5478
649294,TX,INDIVIDUAL,10+ years,The Home Depot,A,MORTGAGE,11-01-2021,11-03-2021,11-02-2021,Fully Paid,11-03-2021,830682,medical,A2," 36 months",Verified,79000,0.0518,303.27,0.0579,10000,46,10049
1038041,NJ,INDIVIDUAL,10+ years,Hitran Corp.,A,MORTGAGE,11-11-2021,16-04-2021,14-12-2021,Fully Paid,14-01-2022,1267953,medical,A4," 36 months",Verified,120000,0.0522,625.81,0.079,20000,28,22529
887145,SC,INDIVIDUAL,2 years,edmc,A,MORTGAGE,11-09-2021,14-07-2021,13-08-2021,Fully Paid,13-09-2021,1103233,medical,A2," 36 months",Verified,45000,0.0605,277.87,0.0662,9050,22,9848
976845,SC,INDIVIDUAL,5 years,Department of Defense,A,MORTGAGE,11-10-2021,14-10-2021,14-10-2021,Fully Paid,14-11-2021,1199599,medical,A5," 36 months",Verified,86000,0.0847,666.82,0.089,21000,17,24005
660294,OK,INDIVIDUAL,6 years,University Oklahoma,A,MORTGAGE,11-01-2021,16-03-2021,14-02-2021,Fully Paid,14-03-2021,844511,medical,A5," 36 months",Verified,30000,0.1068,311.8,0.0766,10000,11,11225
638449,AR,INDIVIDUAL,< 1 year,Acxiom Corporation,A,MORTGAGE,10-12-2021,14-01-2021,14-01-2021,Fully Paid,14-02-2021,817833,medical,A3," 36 months",Verified,96500,0.1303,305,0.0617,10000,34,10980
757198,CO,INDIVIDUAL,10+ years,usps,A,MORTGAGE,11-05-2021,16-03-2021,14-06-2021,Fully Paid,14-07-2021,957218,medical,A1," 36 months",Verified,67000,0.1574,120.64,0.0542,4000,38,4342
413454,TX,INDIVIDUAL,10+ years,IBM,A,MORTGAGE,09-06-2021,16-04-2021,12-06-2021,Fully Paid,12-07-2021,466780,medical,A2," 36 months",Verified,95000,0.0961,187.15,0.0768,6000,52,6737
634114,KY,INDIVIDUAL,10+ years,DOD-US Army Corps of Engineers,A,MORTGAGE,10-12-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,812370,medical,A3," 36 months",Verified,88200,0.162,402.59,0.0617,21000,27,13695
820098,OK,INDIVIDUAL,3 years,Williams,A,MORTGAGE,11-07-2021,14-02-2021,14-02-2021,Fully Paid,14-03-2021,1028291,medical,A3," 36 months",Verified,90000,0.0313,463.09,0.0699,15000,32,16616
997299,CA,INDIVIDUAL,8 years,FAA,A,MORTGAGE,11-10-2021,16-05-2021,14-11-2021,Fully Paid,14-12-2021,1222389,medical,A2," 36 months",Verified,130000,0.1808,184.23,0.0662,6000,46,6632
977727,OH,INDIVIDUAL,9 years,GLC Northcrest,A,MORTGAGE,11-10-2021,15-03-2021,12-11-2021,Fully Paid,12-12-2021,1200731,medical,A3," 36 months",Verified,59000,0.2182,112,0.0751,3600,27,3848
1040470,LA,INDIVIDUAL,10+ years,Lafourche Parish School Board,A,MORTGAGE,11-12-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,1270449,medical,A3," 36 months",Verified,50400,0.2114,260.56,0.0751,8375,47,9141
516854,LA,INDIVIDUAL,9 years,abrom kaplan memorial hospital,A,MORTGAGE,10-05-2021,16-02-2021,13-06-2021,Fully Paid,13-07-2021,667969,medical,A4," 36 months",Verified,50400,0.1362,155.56,0.0751,5000,36,5600
