id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
443553,FL,INDIVIDUAL,3 years,MERRILL LYNCH,B,MORTGAGE,09-09-2021,16-05-2021,12-10-2021,Fully Paid,12-11-2021,539812,home improvement,B5," 36 months",Not Verified,48000,0.0497,267.74,0.1253,8000,8,9638
771820,LA,INDIVIDUAL,5 years,Metropolitian Dialysis,B,MORTGAGE,11-06-2021,15-01-2021,12-03-2021,Fully Paid,12-04-2021,973637,home improvement,B5," 36 months",Not Verified,26004,0.0798,199.26,0.1199,6000,14,6489
777500,VA,INDIVIDUAL,10+ years,Truck Enterprises Inc.,C,MORTGAGE,11-06-2021,15-12-2021,13-07-2021,Fully Paid,13-08-2021,980000,home improvement,C1," 36 months",Not Verified,175000,0.0938,235.83,0.1299,7000,17,8330
787952,WI,INDIVIDUAL,10+ years,J.L. French,C,MORTGAGE,11-06-2021,16-05-2021,14-07-2021,Fully Paid,14-08-2021,991574,home improvement,C1," 36 months",Not Verified,42000,0.1514,202.14,0.1299,6000,29,7277
630268,CA,INDIVIDUAL,10+ years,LA County Sheriffs Dept,C,MORTGAGE,10-12-2021,16-02-2021,13-03-2021,Fully Paid,13-04-2021,807502,home improvement,C5," 36 months",Not Verified,120000,0.0292,285.96,0.1372,8400,17,10154
582335,FL,INDIVIDUAL,2 years,Applebees,C,MORTGAGE,10-09-2021,13-03-2021,13-03-2021,Fully Paid,13-04-2021,748403,home improvement,C1," 36 months",Not Verified,28800,0.1654,185.93,0.1323,5500,10,6659
562972,PA,INDIVIDUAL,2 years,NKASD,C,MORTGAGE,10-08-2021,13-09-2021,13-09-2021,Fully Paid,13-10-2021,723464,home improvement,C1," 36 months",Not Verified,45500,0.1498,169.03,0.1323,5000,17,6085
317833,HI,INDIVIDUAL,3 years,Hawaii Pacific Health,C,MORTGAGE,08-04-2021,08-03-2021,08-07-2021,Fully Paid,08-08-2021,317830,home improvement,C3," 36 months",Not Verified,69600,0.0353,165.27,0.1166,5000,15,5142
569188,KY,INDIVIDUAL,4 years,CitationAir LLC,C,MORTGAGE,10-08-2021,16-04-2021,12-10-2021,Fully Paid,12-11-2021,732232,home improvement,C1," 36 months",Not Verified,67000,0.1616,216.36,0.1323,6400,20,7639
477433,VA,INDIVIDUAL,4 years,Battelle Memorial Institute,C,MORTGAGE,10-01-2021,16-05-2021,12-12-2021,Fully Paid,12-01-2022,605588,home improvement,C4," 36 months",Not Verified,124000,0.1117,648.61,0.1392,19000,25,23246
478263,FL,INDIVIDUAL,5 years,South Lake  Hospital,C,MORTGAGE,10-01-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,607168,home improvement,C4," 36 months",Not Verified,70000,0.0789,341.04,0.1385,10000,19,12278
443318,PA,INDIVIDUAL,7 years,Social Security Administration,C,MORTGAGE,09-09-2021,16-05-2021,12-10-2021,Fully Paid,12-11-2021,539366,home improvement,C4," 36 months",Not Verified,96000,0.07,204.83,0.1392,6000,20,7374
548105,TX,INDIVIDUAL,7 years,American National Insurance Company,C,MORTGAGE,10-07-2021,11-07-2021,11-08-2021,Fully Paid,11-09-2021,706707,home improvement,C4," 36 months",Not Verified,67320,0.1979,133.96,0.1435,3900,22,4287
720941,WY,INDIVIDUAL,8 years,Indian Health Service,C,MORTGAGE,11-04-2021,16-05-2021,13-05-2021,Fully Paid,13-06-2021,915440,home improvement,C1," 36 months",Not Verified,95400,0.1083,167.71,0.1268,5000,23,5925
640319,SC,INDIVIDUAL,9 years,BCBS of South Carolina,C,MORTGAGE,10-12-2021,16-05-2021,14-01-2021,Fully Paid,14-02-2021,819682,home improvement,C2," 36 months",Not Verified,80004,0.0637,117.28,0.1261,3500,19,4222
366380,SC,INDIVIDUAL,< 1 year,NPower,C,MORTGAGE,08-12-2021,16-02-2021,11-12-2021,Fully Paid,11-01-2022,377345,home improvement,C1," 36 months",Not Verified,39000,0.1055,100.4,0.1253,3000,5,3614
454773,AZ,INDIVIDUAL,< 1 year,r@k building supply,C,MORTGAGE,09-12-2021,16-05-2021,12-12-2021,Fully Paid,12-01-2022,563479,home improvement,C4," 36 months",Not Verified,27600,0.1187,40.97,0.1392,1200,21,1475
632873,OH,INDIVIDUAL,< 1 year,IMS Pet,C,MORTGAGE,10-12-2021,16-05-2021,14-01-2021,Fully Paid,14-02-2021,810724,home improvement,C5," 36 months",Not Verified,80000,0.1356,102.13,0.1372,3000,12,3677
447851,MI,INDIVIDUAL,10+ years,Federal Aviation Administration (FAA),C,MORTGAGE,09-10-2021,12-10-2021,12-10-2021,Fully Paid,12-11-2021,548312,home improvement,C4," 36 months",Not Verified,90000,0.1399,409.65,0.1392,12000,22,14747
792290,MA,INDIVIDUAL,4 years,Solta Medical,C,MORTGAGE,11-06-2021,16-04-2021,14-07-2021,Fully Paid,14-08-2021,996700,home improvement,C2," 36 months",Not Verified,150000,0.1622,203.59,0.1349,6000,32,7329
991257,AZ,INDIVIDUAL,5 years,Nana WorleyParsons,C,MORTGAGE,11-10-2021,14-03-2021,13-10-2021,Fully Paid,13-11-2021,1215411,home improvement,C1," 36 months",Not Verified,88140,0.0639,508.96,0.1349,15000,24,17830
600187,FL,INDIVIDUAL,10+ years,HCSO,C,MORTGAGE,10-10-2021,13-11-2021,13-11-2021,Fully Paid,13-12-2021,770329,home improvement,C1," 36 months",Not Verified,100000,0.1199,179.96,0.1223,5400,37,6479
1038098,NJ,INDIVIDUAL,10+ years,PPSU,C,MORTGAGE,11-11-2021,16-05-2021,13-12-2021,Fully Paid,13-01-2022,1268012,home improvement,C4," 36 months",Not Verified,40000,0.1608,247.07,0.1527,7100,11,8624
374309,WI,INDIVIDUAL,10+ years,remus rich farms,C,MORTGAGE,09-01-2021,10-12-2021,10-12-2021,Fully Paid,10-01-2022,395324,home improvement,C4," 36 months",Not Verified,69996,0.1173,508.84,0.1347,15000,6,17753
542751,TX,INDIVIDUAL,10+ years,Plano ISD,C,MORTGAGE,10-07-2021,13-07-2021,13-07-2021,Fully Paid,13-08-2021,700343,home improvement,C5," 36 months",Not Verified,71000,0.1227,207.18,0.1472,6000,23,7459
852526,OH,INDIVIDUAL,2 years,CNAC,C,MORTGAGE,11-08-2021,16-05-2021,14-03-2021,Fully Paid,14-04-2021,1064592,home improvement,C3," 36 months",Not Verified,85000,0.1667,256.3,0.1399,7500,31,9166
1049271,NC,INDIVIDUAL,4 years,"APM Terminals, NA",C,MORTGAGE,11-12-2021,15-09-2021,12-01-2021,Fully Paid,12-02-2021,1280483,home improvement,C1," 36 months",Not Verified,60000,0.224,40.72,0.1349,1200,20,1214
474385,TX,INDIVIDUAL,4 years,Lockheed Martin,C,MORTGAGE,10-01-2021,16-05-2021,13-01-2021,Fully Paid,13-02-2021,600044,home improvement,C1," 36 months",Not Verified,108000,0.1604,168.17,0.1287,5000,28,6054
831056,SC,INDIVIDUAL,4 years,GHS- MD 360,C,MORTGAGE,11-07-2021,14-08-2021,14-08-2021,Fully Paid,14-09-2021,1040254,home improvement,C4," 36 months",Not Verified,200000,0.2068,518.44,0.1479,15000,54,18664
731680,CA,INDIVIDUAL,5 years,Time Warner Cable,C,MORTGAGE,11-04-2021,16-01-2021,14-05-2021,Fully Paid,14-06-2021,927770,home improvement,C2," 36 months",Not Verified,44928,0.1207,33.73,0.1306,1000,21,1214
829684,WA,INDIVIDUAL,5 years,city of seattle,C,MORTGAGE,11-07-2021,16-03-2021,14-08-2021,Fully Paid,14-09-2021,1038801,home improvement,C4," 36 months",Not Verified,44160,0.1899,103.69,0.1479,3000,25,3734
473875,CA,INDIVIDUAL,6 years,Jonic Group,C,MORTGAGE,10-01-2021,13-02-2021,13-01-2021,Fully Paid,13-02-2021,599225,home improvement,C3," 36 months",Not Verified,156000,0.0888,509.53,0.1357,15000,14,18344
347541,NY,INDIVIDUAL,6 years,UBS,C,MORTGAGE,08-05-2021,10-05-2021,10-05-2021,Fully Paid,10-06-2021,348109,home improvement,C5," 36 months",Not Verified,500000,0.0219,163.43,0.1229,7500,13,5754
468494,AL,INDIVIDUAL,8 years,MCCALEB TOOL SUPPLY INC,C,MORTGAGE,09-12-2021,15-07-2021,13-01-2021,Fully Paid,13-02-2021,590081,home improvement,C2," 36 months",Not Verified,32500,0.2274,101.41,0.1322,3000,20,3651
462641,VA,INDIVIDUAL,9 years,Huthwaite,C,MORTGAGE,09-12-2021,15-06-2021,10-04-2021,Fully Paid,10-05-2021,578885,home improvement,C1," 36 months",Not Verified,127000,0.1636,282.52,0.1287,8400,42,8665
472722,NJ,INDIVIDUAL,< 1 year,,C,MORTGAGE,10-01-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,596925,home improvement,C1," 36 months",Not Verified,65136.6,0.1361,210.21,0.1287,6250,24,7586
382368,CO,INDIVIDUAL,< 1 year,Denver Health,C,MORTGAGE,09-03-2021,11-06-2021,11-06-2021,Fully Paid,11-07-2021,411710,home improvement,C4," 36 months",Not Verified,64956,0.0676,254.42,0.1347,7500,40,8986
317597,MD,INDIVIDUAL,10+ years,US Air Force,C,MORTGAGE,08-04-2021,11-04-2021,11-04-2021,Fully Paid,11-05-2021,317594,home improvement,C4," 36 months",Not Verified,115200,0.1549,149.4,0.1197,4500,30,5378
787623,NY,INDIVIDUAL,3 years,T-mobile USA,C,MORTGAGE,11-06-2021,15-03-2021,11-12-2021,Fully Paid,11-01-2022,991183,home improvement,C1," 36 months",Not Verified,75000,0.2334,117.92,0.1299,3500,37,3681
358548,OR,INDIVIDUAL,4 years,"Simply Fish, Inc",C,MORTGAGE,08-10-2021,11-09-2021,11-09-2021,Fully Paid,11-10-2021,365196,home improvement,C1," 36 months",Not Verified,30000,0.1772,248.32,0.1178,7500,23,8927
445995,OH,INDIVIDUAL,4 years,Baker & Hostetler,C,MORTGAGE,09-10-2021,12-04-2021,12-04-2021,Fully Paid,12-05-2021,543204,home improvement,C4," 36 months",Not Verified,126000,0.1186,256.03,0.1392,7500,31,9156
974819,MN,INDIVIDUAL,5 years,Target Corporation,C,MORTGAGE,11-10-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1197120,home improvement,C2," 36 months",Not Verified,88500,0.1132,92.64,0.1427,2700,25,3335
468507,NY,INDIVIDUAL,< 1 year,Dept of Justice,C,MORTGAGE,09-12-2021,16-01-2021,10-07-2021,Fully Paid,10-08-2021,590114,home improvement,C3," 36 months",Not Verified,140000,0.0951,203.82,0.1357,6000,31,6442
1008363,NY,INDIVIDUAL,4 years,New York city department of sanitation,C,MORTGAGE,11-11-2021,15-05-2021,14-11-2021,Fully Paid,14-12-2021,1234843,home improvement,C3," 36 months",Not Verified,50400,0.0993,103.49,0.1465,3000,30,3726
518722,TX,INDIVIDUAL,1 year,Pat Lobb toyota of Mckinney,C,MORTGAGE,10-05-2021,13-05-2021,13-06-2021,Fully Paid,13-07-2021,670550,home improvement,C4," 36 months",Not Verified,52000,0.0579,409.26,0.1385,12000,10,14734
368954,MA,INDIVIDUAL,10+ years,usps,C,MORTGAGE,08-12-2021,16-04-2021,12-02-2021,Fully Paid,12-03-2021,383950,home improvement,C1," 36 months",Not Verified,50004,0.1092,83.67,0.1253,2500,19,3013
349297,OH,INDIVIDUAL,10+ years,cincinnati childrens hospital,C,MORTGAGE,08-06-2021,11-06-2021,11-06-2021,Fully Paid,11-07-2021,350884,home improvement,C1," 36 months",Not Verified,91644,0.1244,163.77,0.1103,5000,27,5895
754403,AZ,INDIVIDUAL,10+ years,US Air Force,C,MORTGAGE,11-05-2021,14-05-2021,14-06-2021,Fully Paid,14-07-2021,954119,home improvement,C3," 36 months",Not Verified,56148,0.0554,82.02,0.1399,2400,22,2952
787524,CA,INDIVIDUAL,2 years,Davidson Clock Company,C,MORTGAGE,11-06-2021,15-01-2021,14-07-2021,Fully Paid,14-08-2021,991075,home improvement,C1," 36 months",Not Verified,68000,0.1232,218.98,0.1299,6500,9,7883
502191,CO,INDIVIDUAL,2 years,Colorado School of Mines,C,MORTGAGE,10-04-2021,11-03-2021,11-02-2021,Fully Paid,11-03-2021,645719,home improvement,C4," 36 months",Not Verified,80000,0.0687,170.52,0.1385,5000,13,5324
406336,NY,INDIVIDUAL,3 years,RIVERHEAD BAY MOTORS,C,MORTGAGE,09-06-2021,16-04-2021,12-06-2021,Fully Paid,12-07-2021,454891,home improvement,C2," 36 months",Not Verified,105000,0.0977,403.42,0.1284,12000,24,14523
503668,KY,INDIVIDUAL,3 years,HAGYARD PHARMACY,C,MORTGAGE,10-04-2021,12-05-2021,12-05-2021,Fully Paid,12-06-2021,648302,home improvement,C5," 36 months",Not Verified,72000,0.173,308.56,0.1422,9000,23,10838
818586,AR,INDIVIDUAL,5 years,Walmart,C,MORTGAGE,11-07-2021,16-02-2021,12-02-2021,Fully Paid,12-03-2021,1026546,home improvement,C2," 36 months",Not Verified,43000,0.2431,84.83,0.1349,2500,26,2659
988654,CT,INDIVIDUAL,7 years,Tri-Ed Distribution,C,MORTGAGE,11-11-2021,16-04-2021,12-01-2021,Fully Paid,12-02-2021,1212735,home improvement,C1," 36 months",Not Verified,65000,0.1302,339.31,0.1349,10000,30,10223
468188,PA,INDIVIDUAL,< 1 year,METRO IMPORTS,C,MORTGAGE,09-12-2021,12-12-2021,13-01-2021,Fully Paid,13-02-2021,589540,home improvement,C5," 36 months",Not Verified,36000,0.1837,185.26,0.1426,5400,24,6670
502584,CA,INDIVIDUAL,3 years,Panasonic Avionics,C,MORTGAGE,10-04-2021,16-05-2021,12-06-2021,Fully Paid,12-07-2021,646361,home improvement,C3," 36 months",Not Verified,116000,0.0452,407.09,0.1348,12000,26,14415
407956,MO,INDIVIDUAL,1 year,iRise,C,MORTGAGE,09-06-2021,13-05-2021,10-11-2021,Fully Paid,10-12-2021,455082,home improvement,C1," 36 months",Not Verified,105000,0.1378,502,0.1253,15000,20,17145
771711,MO,INDIVIDUAL,10+ years,Gannett,C,MORTGAGE,11-06-2021,16-05-2021,14-06-2021,Fully Paid,14-07-2021,973520,home improvement,C3," 36 months",Not Verified,65000,0.154,123.03,0.1399,3600,15,4429
526068,CA,INDIVIDUAL,3 years,Southern California Edison,C,MORTGAGE,10-06-2021,15-07-2021,13-05-2021,Fully Paid,13-06-2021,680609,home improvement,C1," 36 months",Not Verified,64000,0.1971,169.03,0.1323,5000,33,6084
385483,TX,INDIVIDUAL,3 years,self-employed,C,MORTGAGE,09-04-2021,12-03-2021,12-04-2021,Fully Paid,12-05-2021,417173,home improvement,C2," 36 months",Not Verified,29996,0.0172,181.54,0.1284,5400,15,6535
433549,MI,INDIVIDUAL,4 years,DSLA,C,MORTGAGE,09-08-2021,15-10-2021,12-09-2021,Fully Paid,12-10-2021,516550,home improvement,C1," 36 months",Not Verified,100000,0.1567,336.34,0.1287,10000,18,12125
728584,MA,INDIVIDUAL,4 years,e-Dialog,C,MORTGAGE,11-04-2021,16-01-2021,12-03-2021,Fully Paid,12-04-2021,924276,home improvement,C3," 36 months",Not Verified,71000,0.2204,372.92,0.1343,11000,50,12102
428121,CA,INDIVIDUAL,5 years,City College of San Francisco,C,MORTGAGE,09-07-2021,12-06-2021,12-07-2021,Fully Paid,12-08-2021,506289,home improvement,C2," 36 months",Not Verified,153000,0.0039,282.4,0.1284,8400,28,10066
533371,LA,INDIVIDUAL,5 years,valspar,C,MORTGAGE,10-06-2021,13-10-2021,11-03-2021,Fully Paid,11-04-2021,689421,home improvement,C3," 36 months",Not Verified,42000,0.0486,85.42,0.1398,2500,6,2714
443016,IL,INDIVIDUAL,8 years,APHF,C,MORTGAGE,09-09-2021,12-09-2021,12-10-2021,Fully Paid,12-11-2021,538638,home improvement,C3," 36 months",Not Verified,122000,0.0838,339.69,0.1357,10000,49,12229
352787,CA,INDIVIDUAL,< 1 year,Calpers,C,MORTGAGE,08-08-2021,14-09-2021,11-03-2021,Fully Paid,11-04-2021,356100,home improvement,C5," 36 months",Not Verified,31000,0.0302,66.95,0.1254,3000,15,2400
513134,VA,INDIVIDUAL,10+ years,Madison Sherriffs,C,MORTGAGE,10-05-2021,13-05-2021,13-05-2021,Fully Paid,13-06-2021,662983,home improvement,C5," 36 months",Not Verified,40800,0.0056,109.71,0.1422,3200,20,3950
713979,KY,INDIVIDUAL,10+ years,,C,MORTGAGE,11-03-2021,14-05-2021,14-05-2021,Fully Paid,14-06-2021,907308,home improvement,C5," 36 months",Not Verified,69000,0.0934,171.31,0.1417,5000,31,6184
393690,MI,INDIVIDUAL,2 years,American Eagle Do it Best,C,MORTGAGE,09-04-2021,15-02-2021,10-02-2021,Fully Paid,10-03-2021,431912,home improvement,C2," 36 months",Not Verified,42000,0.0149,672.36,0.1284,20000,14,21745
480571,TX,INDIVIDUAL,5 years,"SCR, Inc.",C,MORTGAGE,10-02-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,610969,home improvement,C3," 36 months",Not Verified,78400,0.036,590.28,0.1348,17400,18,21251
384254,TX,INDIVIDUAL,10+ years,Accel,C,MORTGAGE,09-03-2021,10-08-2021,10-07-2021,Fully Paid,10-08-2021,415218,home improvement,C4," 36 months",Not Verified,35100,0.2191,305.31,0.1347,9000,17,10263
798853,MI,INDIVIDUAL,10+ years,ABB Inc,D,MORTGAGE,11-06-2021,16-04-2021,13-02-2021,Fully Paid,13-03-2021,1003999,home improvement,D1," 36 months",Not Verified,138000,0.1995,139.88,0.1562,4000,51,4779
724826,MA,INDIVIDUAL,10+ years,shaws supermarkets/supervalu,D,MORTGAGE,11-04-2021,16-04-2021,12-11-2021,Fully Paid,12-12-2021,919995,home improvement,D2," 36 months",Not Verified,75500,0.1424,121.18,0.1491,3500,17,3776
410825,CO,INDIVIDUAL,10+ years,"Malcolm Pirnie, Inc.",D,MORTGAGE,10-02-2021,16-04-2021,13-02-2021,Fully Paid,13-03-2021,462539,home improvement,D2," 36 months",Not Verified,120000,0.1628,866.16,0.1496,25000,32,31182
766861,FL,INDIVIDUAL,5 years,Schulte Hospitality Group,D,MORTGAGE,11-05-2021,14-06-2021,14-06-2021,Fully Paid,14-07-2021,967893,home improvement,D1," 36 months",Not Verified,73000,0.0822,209.82,0.1562,6000,27,7553
830671,NJ,INDIVIDUAL,6 years,Diocese of Metuchen/I.C.S.,D,MORTGAGE,11-07-2021,15-01-2021,14-04-2021,Fully Paid,14-05-2021,1039823,home improvement,D1," 36 months",Not Verified,66675,0.0632,489.58,0.1562,14000,14,17611
802201,NC,INDIVIDUAL,7 years,"Global Textiles Alliance,Inc",D,MORTGAGE,11-07-2021,14-01-2021,13-12-2021,Fully Paid,13-01-2022,1007832,home improvement,D2," 36 months",Not Verified,54500,0.0749,150.28,0.1599,4275,9,5356
784952,NV,INDIVIDUAL,8 years,KVVU,D,MORTGAGE,11-06-2021,15-06-2021,14-06-2021,Fully Paid,14-07-2021,988210,home improvement,D2," 36 months",Not Verified,88000,0.1784,281.22,0.1599,8000,49,10124
442691,MI,INDIVIDUAL,< 1 year,NCI Inc.,D,MORTGAGE,09-09-2021,15-04-2021,12-10-2021,Fully Paid,12-11-2021,537821,home improvement,D4," 36 months",Not Verified,60000,0.1672,279.89,0.1565,8000,3,10076
362946,TX,INDIVIDUAL,1 year,Allegiance Bank Texas,D,MORTGAGE,08-11-2021,11-11-2021,11-11-2021,Fully Paid,11-12-2021,372640,home improvement,D2," 36 months",Not Verified,53000,0.1635,217.72,0.1367,6400,31,7838
517522,WI,INDIVIDUAL,10+ years,Milwaukee Fire Department,D,MORTGAGE,10-05-2021,15-10-2021,12-02-2021,Fully Paid,12-03-2021,668822,home improvement,D4," 36 months",Not Verified,80000,0.1056,308.96,0.157,8825,42,10371
535627,PA,INDIVIDUAL,7 years,911th AW,D,MORTGAGE,10-06-2021,15-05-2021,12-12-2021,Fully Paid,12-01-2022,692093,home improvement,D5," 36 months",Not Verified,40800,0.1532,254.27,0.1632,7200,8,9061
352720,CA,INDIVIDUAL,3 years,Mladen Luksic,D,MORTGAGE,08-08-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,356005,home improvement,D4," 36 months",Not Verified,200000,0.0307,177.22,0.138,10000,17,6380
804703,NC,INDIVIDUAL,10+ years,luckstone corporation,D,MORTGAGE,11-07-2021,11-08-2021,11-08-2021,Fully Paid,11-09-2021,1010608,home improvement,D1," 36 months",Not Verified,80000,0.1648,174.85,0.1562,5000,30,5065
474251,CT,INDIVIDUAL,10+ years,US Navy,D,MORTGAGE,10-01-2021,12-12-2021,12-11-2021,Fully Paid,12-12-2021,599865,home improvement,D4," 36 months",Not Verified,67000,0.1365,874.66,0.1565,25000,27,31454
465770,NJ,INDIVIDUAL,2 years,MERCY HOME CARE,D,MORTGAGE,09-12-2021,15-01-2021,12-12-2021,Fully Paid,12-01-2022,584615,home improvement,D1," 36 months",Not Verified,90000,0.0991,689.51,0.1461,20000,32,24822
369785,TX,INDIVIDUAL,2 years,Fidelity Investments,D,MORTGAGE,09-01-2021,16-02-2021,12-01-2021,Fully Paid,12-02-2021,385953,home improvement,D1," 36 months",Not Verified,89004,0.1064,164.3,0.1411,4800,19,5915
465182,CA,INDIVIDUAL,2 years,United States Border Patrol,D,MORTGAGE,09-12-2021,10-08-2021,10-07-2021,Fully Paid,10-08-2021,583497,home improvement,D4," 36 months",Not Verified,75000,0.0661,69.98,0.1565,2000,5,2166
529717,CO,INDIVIDUAL,3 years,"Nursing Home Quality, LLC",D,MORTGAGE,10-06-2021,13-06-2021,13-07-2021,Fully Paid,13-08-2021,685010,home improvement,D2," 36 months",Not Verified,110000,0.1804,301.62,0.1521,12000,33,10859
505365,MO,INDIVIDUAL,4 years,Bentonville Public Schools,D,MORTGAGE,10-04-2021,14-08-2021,12-02-2021,Fully Paid,12-03-2021,651148,home improvement,D5," 36 months",Not Verified,53000,0.1915,281.56,0.1607,8000,41,9716
414134,KY,INDIVIDUAL,7 years,guardian,D,MORTGAGE,09-06-2021,12-06-2021,12-06-2021,Fully Paid,12-07-2021,468076,home improvement,D2," 36 months",Not Verified,36996,0.0882,268.19,0.1442,7800,11,9655
505609,IL,INDIVIDUAL,9 years,McKesson Corporation,D,MORTGAGE,10-04-2021,15-05-2021,13-05-2021,Fully Paid,13-06-2021,651582,home improvement,D2," 36 months",Not Verified,102031,0.1323,415.76,0.1496,12000,20,14969
387465,OH,INDIVIDUAL,< 1 year,,D,MORTGAGE,09-04-2021,16-01-2021,12-04-2021,Fully Paid,12-05-2021,420362,home improvement,D1," 36 months",Not Verified,18701,0.0462,143.77,0.1411,4200,7,5175
474981,PA,INDIVIDUAL,10+ years,ARCADIS,D,MORTGAGE,10-01-2021,13-02-2021,13-02-2021,Fully Paid,13-03-2021,601049,home improvement,D3," 36 months",Not Verified,225000,0.0135,870.39,0.1531,25000,14,31335
497626,NJ,INDIVIDUAL,1 year,The Press of Atlantic City,D,MORTGAGE,10-04-2021,11-01-2021,11-01-2021,Fully Paid,11-02-2021,637958,home improvement,D5," 36 months",Not Verified,48000,0.0355,703.88,0.1607,20000,13,22194
528712,CA,INDIVIDUAL,3 years,US Healthworks,D,MORTGAGE,10-06-2021,16-05-2021,13-03-2021,Fully Paid,13-04-2021,683756,home improvement,D5," 36 months",Not Verified,126000,0.1872,84.76,0.1632,2400,38,3039
881887,OK,INDIVIDUAL,4 years,Commercial Metals Co.,D,MORTGAGE,11-09-2021,16-02-2021,14-10-2021,Fully Paid,14-11-2021,1097040,home improvement,D2," 36 months",Not Verified,67836,0.1914,60.42,0.1677,1700,19,2175
446466,IL,INDIVIDUAL,10+ years,Country Financial,D,MORTGAGE,09-10-2021,14-01-2021,12-08-2021,Fully Paid,12-09-2021,546031,home improvement,D2," 36 months",Not Verified,77004,0.1699,173.23,0.1496,5000,32,6230
503852,PA,INDIVIDUAL,1 year,F.E kLUNK ELECTRIC,D,MORTGAGE,10-04-2021,16-04-2021,13-05-2021,Fully Paid,13-06-2021,648541,home improvement,D1," 36 months",Not Verified,60000,0.1782,165.44,0.1459,4800,36,5956
489141,TX,INDIVIDUAL,10+ years,EPCO Inc,D,MORTGAGE,10-03-2021,13-09-2021,10-08-2021,Fully Paid,10-09-2021,623999,home improvement,D4," 36 months",Not Verified,84000,0.171,490.16,0.157,14000,49,14876
468987,NY,INDIVIDUAL,< 1 year,Citigroup,D,MORTGAGE,10-01-2021,16-04-2021,11-10-2021,Fully Paid,11-11-2021,591118,home improvement,D5," 36 months",Not Verified,110000,0.0512,878.94,0.16,25000,22,30335
755314,OK,INDIVIDUAL,3 years,,D,MORTGAGE,11-05-2021,14-07-2021,14-07-2021,Fully Paid,14-08-2021,955116,home improvement,D2," 36 months",Not Verified,113000,0.1127,421.83,0.1599,12000,23,15191
770901,GA,INDIVIDUAL,8 years,Digital Dynamics,D,MORTGAGE,11-06-2021,16-02-2021,14-06-2021,Fully Paid,14-07-2021,972625,home improvement,D1," 36 months",Not Verified,82000,0.1441,122.4,0.1562,3500,24,4406
532314,TX,INDIVIDUAL,5 years,Eagle Mountain-Saginaw ISD,E,MORTGAGE,10-06-2021,11-03-2021,11-03-2021,Fully Paid,11-04-2021,688068,home improvement,E4," 36 months",Not Verified,130000,0.0862,179.67,0.1756,5000,13,5540
764255,NV,INDIVIDUAL,9 years,CCSD,E,MORTGAGE,11-05-2021,16-01-2021,12-03-2021,Fully Paid,12-04-2021,964950,home improvement,E3," 36 months",Not Verified,58000,0.125,292.4,0.1879,8000,62,8760
362317,IL,INDIVIDUAL,2 years,JPMorgan Chase & Co.,E,MORTGAGE,08-11-2021,10-08-2021,10-08-2021,Fully Paid,10-09-2021,370806,home improvement,E1," 36 months",Not Verified,26000,0.1177,242.42,0.1493,7000,7,8346
499637,WA,INDIVIDUAL,3 years,Republic Parking Northwest,E,MORTGAGE,10-04-2021,14-11-2021,12-04-2021,Fully Paid,12-05-2021,641381,home improvement,E5," 36 months",Not Verified,63000,0.0872,325.06,0.1793,9000,16,11348
363853,CA,INDIVIDUAL,< 1 year,,E,MORTGAGE,08-11-2021,09-02-2021,09-03-2021,Fully Paid,09-04-2021,373996,home improvement,E2," 36 months",Not Verified,60000,0.0128,347.88,0.1525,10000,7,10373
435960,MD,INDIVIDUAL,1 year,"Now Technologies, Inc.",E,MORTGAGE,09-08-2021,10-05-2021,10-05-2021,Fully Paid,10-06-2021,521279,home improvement,E1," 36 months",Not Verified,75000,0.1294,158.99,0.1635,4500,22,4869
493351,CA,INDIVIDUAL,10+ years,West Covina School District,E,MORTGAGE,10-03-2021,12-04-2021,12-03-2021,Fully Paid,12-04-2021,631161,home improvement,E1," 36 months",Not Verified,78000,0.0134,566.04,0.1645,16000,7,19809
501619,FL,INDIVIDUAL,4 years,CSL Plasma,E,MORTGAGE,10-04-2021,16-05-2021,12-06-2021,Fully Paid,12-07-2021,644771,home improvement,E3," 36 months",Not Verified,91000,0.1346,285.98,0.1719,8000,6,10041
879399,OH,INDIVIDUAL,5 years,PM of Dayton,B,MORTGAGE,11-09-2021,16-05-2021,14-10-2021,Fully Paid,14-11-2021,1094276,home improvement,B4," 36 months",Not Verified,39600,0.1445,160.4,0.1242,4800,23,5774
842522,MI,INDIVIDUAL,5 years,eye care one,E,MORTGAGE,11-09-2021,16-05-2021,14-09-2021,Fully Paid,14-10-2021,1053205,home improvement,E2," 36 months",Not Verified,43000,0.2168,109.05,0.1839,3000,40,3926
549922,MD,INDIVIDUAL,6 years,Expert Consultant Inc,A,MORTGAGE,10-07-2021,15-01-2021,13-08-2021,Fully Paid,13-09-2021,708895,home improvement,A5," 36 months",Not Verified,185000,0.0954,93.85,0.0788,3000,18,3379
